project_name,floor_area,price,bedrooms,bathrooms,condition,parking,price_per_sqm
PHINMA Metrotowne Las Piñas,22,3350000.0,1,1,Unfurnished,0.0,152272.72727272726
Two Premier,22,2291000.0,1,1,Unfurnished,0.0,104136.36363636363
PHINMA Metrotowne Las Piñas,48,7552000.0,2,1,Unfurnished,0.0,157333.33333333334
Sonora Garden Residences,56,4700000.0,1,1,Partly furnished,0.0,83928.57142857143
Amaia Steps Alabang,48,4500000.0,2,1,Fully furnished,0.0,93750.0
PHINMA Metrotowne Las Piñas,22,3551000.0,1,1,Unfurnished,0.0,161409.0909090909
Shore 3 Residences,33,8400000.0,1,1,Unfurnished,0.0,254545.45454545456
PHINMA Metrotowne Las Piñas,47,7552000.0,2,1,Unfurnished,0.0,160680.8510638298
PHINMA Metrotowne Las Piñas,22,3551000.0,1,1,Unfurnished,0.0,161409.0909090909
PHINMA Metrotowne Las Piñas,22,3551000.0,1,1,Unfurnished,0.0,161409.0909090909
Viento at Cerca,50,17000000.0,1,1,Unfurnished,0.0,340000.0
Sonora Garden Residences,65,7800000.0,2,1,Unfurnished,0.0,120000.0
Sonora Garden Residences,65,7800000.0,2,1,Unfurnished,0.0,120000.0
Sonora Garden Residences,81,9897030.0,1,1,Partly furnished,0.0,122185.55555555556
Sonora Garden Residences,81,9997000.0,1,1,Partly furnished,0.0,123419.75308641975
Sonora Garden Residences,28,4452000.0,1,1,Unfurnished,0.0,159000.0
Maricielo Villas,78,7338000.0,3,2,Unfurnished,0.0,94076.92307692308
Ohana Place,28,6804000.0,1,1,Unfurnished,0.0,243000.0
Nuveo at Cerca,29,7800215.0,1,1,Unfurnished,0.0,268972.9310344828
Sonora Garden Residences,65,7648000.0,2,1,Unfurnished,0.0,117661.53846153847
Sonora Garden Residences,28,4600000.0,1,1,Partly furnished,0.0,164285.7142857143
Sonora Garden Residences,65,7648000.0,2,1,Unfurnished,0.0,117661.53846153847
Sonora Garden Residences,65,7468000.0,2,1,Unfurnished,0.0,114892.30769230769
Sonora Garden Residences,65,8820000.0,2,1,Unfurnished,0.0,135692.3076923077
Sonora Garden Residences,83,6500000.0,2,1,Unfurnished,0.0,78313.2530120482
Sonora Garden Residences,65,8820000.0,2,1,Unfurnished,0.0,135692.3076923077
Nuveo at Cerca,29,8260000.0,1,1,Unfurnished,0.0,284827.5862068966
Paseo Verde at Real,38,5000000.0,1,1,Partly furnished,0.0,131578.94736842104
South Residences,36,6200000.0,2,1,Partly furnished,0.0,172222.22222222222
Twin Residences,24,5000000.0,1,1,Fully furnished,0.0,208333.33333333334
Sonora Garden Residences,56,6537000.0,2,1,Unfurnished,0.0,116732.14285714286
Sonora Garden Residences,28,4456000.0,1,1,Unfurnished,0.0,159142.85714285713
Ohana Place,47,4320000.0,2,1,Unfurnished,0.0,91914.89361702128
Paseo Verde at Real,24,4000000.0,1,1,Partly furnished,0.0,166666.66666666666
South Residences,36,6200000.0,2,1,Partly furnished,0.0,172222.22222222222
Almanza Metropolis Condominium,58,5000000.0,3,2,Partly furnished,1.0,86206.89655172414
Amaia Steps Alabang,21,3600000.0,1,1,Unfurnished,0.0,171428.57142857142
Maricielo Villas,56,5500000.0,2,1,Unfurnished,0.0,98214.28571428571
The Hermosa,33,10709000.0,1,1,Fully furnished,0.0,324515.1515151515
The Hermosa,33,10688000.0,1,1,Fully furnished,0.0,323878.7878787879
The Hermosa,33,10709000.0,1,1,Fully furnished,0.0,324515.1515151515
The Hermosa,33,10688000.0,1,1,Fully furnished,0.0,323878.7878787879
The Hermosa,33,10688000.0,1,1,Fully furnished,0.0,323878.7878787879
Twin Residences,26,4300000.0,1,1,Unfurnished,0.0,165384.61538461538
South 2 Residences,25,3700000.0,1,1,Unfurnished,0.0,148000.0
South Residences,36,6200000.0,2,1,Partly furnished,0.0,172222.22222222222
The Hermosa,33,10301000.0,1,1,Fully furnished,0.0,312151.51515151514
The Hermosa,33,10136000.0,1,1,Fully furnished,0.0,307151.51515151514
Ohana Place,57,5300000.0,2,1,Partly furnished,1.0,92982.45614035087
South Residences,36,6200000.0,2,1,Partly furnished,0.0,172222.22222222222
The Hermosa,23,6746000.0,1,1,Fully furnished,0.0,293304.347826087
The Hermosa,23,6732000.0,1,1,Fully furnished,0.0,292695.652173913
The Hermosa,23,6718000.0,1,1,Fully furnished,0.0,292086.95652173914
The Hermosa,23,6703000.0,1,1,Fully furnished,0.0,291434.7826086957
The Hermosa,33,10688000.0,1,1,Fully furnished,0.0,323878.7878787879
The Hermosa,33,10688000.0,1,1,Fully furnished,0.0,323878.7878787879
Paseo Verde at Real,24,3735810.0,1,1,Unfurnished,0.0,155658.75
The Hermosa,33,10236000.0,1,1,Fully furnished,0.0,310181.8181818182
South Residences,36,6200000.0,2,1,Partly furnished,0.0,172222.22222222222
The Hermosa,39,12209000.0,1,1,Partly furnished,0.0,313051.28205128206
The Hermosa,39,12089000.0,1,1,Fully furnished,0.0,309974.358974359
The Hermosa,33,10709000.0,1,1,Fully furnished,0.0,324515.1515151515
The Hermosa,33,10663000.0,1,1,Fully furnished,0.0,323121.2121212121
The Hermosa,39,12209000.0,1,1,Fully furnished,0.0,313051.28205128206
The Hermosa,33,10871000.0,1,1,Fully furnished,0.0,329424.24242424243
The Hermosa,33,10668000.0,1,1,Fully furnished,0.0,323272.7272727273
The Hermosa,33,10236000.0,1,1,Fully furnished,0.0,310181.8181818182
The Hermosa,39,12089000.0,1,1,Fully furnished,0.0,309974.358974359
The Hermosa,33,10871000.0,1,1,Fully furnished,0.0,329424.24242424243
The Hermosa,37,10704000.0,1,1,Fully furnished,0.0,289297.2972972973
The Hermosa,37,11585000.0,1,1,Fully furnished,0.0,313108.1081081081
The Hermosa,37,11540000.0,1,1,Fully furnished,0.0,311891.8918918919
Amaia Steps Alabang,32,4532000.0,1,1,Unfurnished,0.0,141625.0
The Hermosa,23,6775000.0,1,1,Fully furnished,0.0,294565.2173913043
The Hermosa,23,6761000.0,1,1,Fully furnished,0.0,293956.52173913043
The Hermosa,23,6746000.0,1,1,Fully furnished,0.0,293304.347826087
The Hermosa,23,6732000.0,1,1,Fully furnished,0.0,292695.652173913
The Hermosa,23,6718000.0,1,1,Fully furnished,0.0,292086.95652173914
The Hermosa,23,6703000.0,1,1,Fully furnished,0.0,291434.7826086957
Sonora Garden Residences,56,6350000.0,2,1,Unfurnished,0.0,113392.85714285714
Sonora Garden Residences,56,7828000.0,2,1,Unfurnished,0.0,139785.7142857143
Sonora Garden Residences,58,6621000.0,2,1,Unfurnished,0.0,114155.1724137931
South 2 Residences,25,3523000.0,1,1,Partly furnished,0.0,140920.0
The Hermosa,37,11585000.0,1,1,Fully furnished,0.0,313108.1081081081
The Hermosa,37,11585000.0,1,1,Fully furnished,0.0,313108.1081081081
The Hermosa,37,11585000.0,1,1,Fully furnished,0.0,313108.1081081081
The Hermosa,33,10650000.0,1,1,Fully furnished,0.0,322727.2727272727
The Hermosa,33,10609000.0,1,1,Fully furnished,0.0,321484.8484848485
The Hermosa,33,10609000.0,1,1,Fully furnished,0.0,321484.8484848485
The Hermosa,33,10568000.0,1,1,Fully furnished,0.0,320242.42424242425
The Hermosa,39,12109000.0,1,1,Fully furnished,0.0,310487.1794871795
The Hermosa,39,11771000.0,1,1,Fully furnished,0.0,301820.5128205128
The Hermosa,33,10568000.0,1,1,Fully furnished,0.0,320242.42424242425
The Hermosa,33,10136000.0,1,1,Fully furnished,0.0,307151.51515151514
The Hermosa,33,10568000.0,1,1,Fully furnished,0.0,320242.42424242425
The Hermosa,33,10568000.0,1,1,Fully furnished,0.0,320242.42424242425
The Hermosa,33,10568000.0,1,1,Fully furnished,0.0,320242.42424242425
The Hermosa,33,10568000.0,1,1,Fully furnished,0.0,320242.42424242425
The Hermosa,37,11540000.0,1,1,Fully furnished,0.0,311891.8918918919
The Hermosa,37,11540000.0,1,1,Fully furnished,0.0,311891.8918918919
The Hermosa,33,10455000.0,1,1,Fully furnished,0.0,316818.1818181818
The Hermosa,33,10362000.0,1,1,Fully furnished,0.0,314000.0
The Hermosa,33,10301000.0,1,1,Fully furnished,0.0,312151.51515151514
The Hermosa,33,10301000.0,1,1,Fully furnished,0.0,312151.51515151514
Sonora Garden Residences,58,7989000.0,2,1,Unfurnished,0.0,137741.37931034484
Sonora Garden Residences,81,10934000.0,3,2,Unfurnished,0.0,134987.65432098764
Sonora Garden Residences,28,5215000.0,1,1,Unfurnished,0.0,186250.0
The Hermosa,33,10584000.0,1,1,Fully furnished,0.0,320727.2727272727
The Hermosa,37,11540000.0,1,1,Fully furnished,0.0,311891.8918918919
The Hermosa,33,10301000.0,1,1,Fully furnished,0.0,312151.51515151514
The Hermosa,33,10301000.0,1,1,Fully furnished,0.0,312151.51515151514
The Hermosa,33,10650000.0,1,1,Fully furnished,0.0,322727.2727272727
The Hermosa,33,10584000.0,1,1,Fully furnished,0.0,320727.2727272727
The Hermosa,33,10136000.0,1,1,Fully furnished,0.0,307151.51515151514
The Hermosa,33,10136000.0,1,1,Fully furnished,0.0,307151.51515151514
The Hermosa,33,10609000.0,1,1,Fully furnished,0.0,321484.8484848485
The Hermosa,33,10133000.0,1,1,Fully furnished,0.0,307060.6060606061
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,23,6650000.0,1,1,Fully furnished,0.0,289130.4347826087
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9980000.0,1,1,Fully furnished,0.0,302424.24242424243
The Hermosa,37,11426000.0,1,1,Partly furnished,0.0,308810.8108108108
The Hermosa,33,10136000.0,1,1,Fully furnished,0.0,307151.51515151514
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9969000.0,1,1,Fully furnished,0.0,302090.9090909091
The Hermosa,33,9887000.0,1,1,Fully furnished,0.0,299606.0606060606
Sonora Garden Residences,28,5215000.0,1,1,Unfurnished,0.0,186250.0
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,39,11344000.0,1,1,Fully furnished,0.0,290871.7948717949
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
Paseo Verde at Real,36,4609710.0,1,1,Unfurnished,0.0,128047.5
The Hermosa,33,10215000.0,1,1,Fully furnished,0.0,309545.45454545453
The Hermosa,33,10714000.0,1,1,Fully furnished,0.0,324666.6666666667
The Hermosa,33,10133000.0,1,1,Fully furnished,0.0,307060.6060606061
The Hermosa,33,10133000.0,1,1,Fully furnished,0.0,307060.6060606061
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9980000.0,1,1,Fully furnished,0.0,302424.24242424243
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9969000.0,1,1,Fully furnished,0.0,302090.9090909091
The Hermosa,33,9887000.0,1,1,Fully furnished,0.0,299606.0606060606
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9661000.0,1,1,Fully furnished,0.0,292757.57575757575
The Hermosa,39,11344000.0,1,1,Fully furnished,0.0,290871.7948717949
The Hermosa,34,9825000.0,1,1,Fully furnished,0.0,288970.5882352941
South Residences,23,4000000.0,1,1,Fully furnished,0.0,173913.04347826086
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9661000.0,1,1,Fully furnished,0.0,292757.57575757575
The Hermosa,33,10133000.0,1,1,Fully furnished,0.0,307060.6060606061
The Hermosa,33,9980000.0,1,1,Fully furnished,0.0,302424.24242424243
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9969000.0,1,1,Fully furnished,0.0,302090.9090909091
The Hermosa,33,9887000.0,1,1,Fully furnished,0.0,299606.0606060606
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9661000.0,1,1,Fully furnished,0.0,292757.57575757575
The Hermosa,47,12868000.0,2,2,Fully furnished,0.0,273787.2340425532
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,39,11344000.0,1,1,Fully furnished,0.0,290871.7948717949
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,10215000.0,1,1,Fully furnished,0.0,309545.45454545453
The Hermosa,34,9980000.0,1,1,Fully furnished,0.0,293529.4117647059
South 2 Residences,23,3500000.0,1,1,Partly furnished,0.0,152173.91304347827
The Hermosa,33,10215000.0,1,1,Fully furnished,0.0,309545.45454545453
The Hermosa,33,10133000.0,1,1,Fully furnished,0.0,307060.6060606061
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9980000.0,1,1,Fully furnished,0.0,302424.24242424243
The Hermosa,33,10092000.0,1,1,Fully furnished,0.0,305818.1818181818
The Hermosa,33,9969000.0,1,1,Fully furnished,0.0,302090.9090909091
The Hermosa,33,9887000.0,1,1,Fully furnished,0.0,299606.0606060606
The Hermosa,33,9825000.0,1,1,Fully furnished,0.0,297727.2727272727
The Hermosa,33,9661000.0,1,1,Fully furnished,0.0,292757.57575757575
The Hermosa,39,11344000.0,1,1,Unfurnished,0.0,290871.7948717949
The Hermosa,34,9257000.0,1,1,Unfurnished,0.0,272264.70588235295
South 2 Residences,25,4779000.0,1,1,Partly furnished,0.0,191160.0
Twin Residences,26,4612000.0,1,1,Partly furnished,0.0,177384.61538461538
Ohana Place,91,6800000.0,3,2,Unfurnished,0.0,74725.27472527472
South Residences,22,3260550.0,1,1,Unfurnished,0.0,148206.81818181818
Twin Residences,20,4400000.0,1,1,Partly furnished,0.0,220000.0
South Residences,36,5081000.0,1,1,Partly furnished,0.0,141138.88888888888
South 2 Residences,25,3900000.0,1,1,Partly furnished,0.0,156000.0
One Premier,22,2300000.0,1,1,Unfurnished,0.0,104545.45454545454
South Residences,22,3900000.0,1,1,Partly furnished,0.0,177272.72727272726
South Residences,24,4200000.0,1,1,Fully furnished,0.0,175000.0
Ohana Place,125,9000000.0,3,2,Unfurnished,0.0,72000.0
Field Residences,24,4800000.0,1,1,Unfurnished,0.0,200000.0
Amaia Steps Alabang,32,5500000.0,1,1,Unfurnished,1.0,171875.0
Sonora Garden Residences,28,4214421.0,1,1,Unfurnished,0.0,150515.0357142857
Sonora Garden Residences,56,5678033.0,2,1,Unfurnished,0.0,101393.44642857143
Amaia Steps Alabang,32,4100000.0,1,1,Unfurnished,0.0,128125.0
Amaia Steps Alabang,42,5900000.0,2,1,Unfurnished,0.0,140476.19047619047
Amaia Steps Alabang,32,4100000.0,1,1,Partly furnished,0.0,128125.0
S Residences,28,5000000.0,1,1,Partly furnished,0.0,178571.42857142858
South Residences,36,7500000.0,2,1,Partly furnished,0.0,208333.33333333334
Sonora Garden Residences,28,4124700.0,1,1,Unfurnished,0.0,147310.7142857143
Sonora Garden Residences,28,4153500.0,1,1,Unfurnished,0.0,148339.2857142857
Sonora Garden Residences,81,8705700.0,3,2,Unfurnished,0.0,107477.77777777778
Sonora Garden Residences,81,8465000.0,3,2,Unfurnished,0.0,104506.17283950618
Sonora Garden Residences,81,8549100.0,3,2,Unfurnished,0.0,105544.44444444444
Sonora Garden Residences,81,7677900.0,3,2,Unfurnished,0.0,94788.88888888889
Sonora Garden Residences,81,8011800.0,3,2,Unfurnished,0.0,98911.11111111111
Sonora Garden Residences,56,5596200.0,2,1,Unfurnished,0.0,99932.14285714286
Sonora Garden Residences,58,5951800.0,2,1,Unfurnished,0.0,102617.24137931035
Sonora Garden Residences,58,5628888.0,2,1,Unfurnished,0.0,97049.79310344828
Sonora Garden Residences,58,5868000.0,2,1,Unfurnished,0.0,101172.41379310345
Senta,33,5290367.0,1,1,Unfurnished,0.0,160314.15151515152
Sonora Garden Residences,58,5951700.0,2,1,Unfurnished,0.0,102615.5172413793
Sonora Garden Residences,58,5628600.0,2,1,Unfurnished,0.0,97044.8275862069
Sonora Garden Residences,58,5868000.0,2,1,Unfurnished,0.0,101172.41379310345
Sonora Garden Residences,28,4153500.0,1,1,Unfurnished,0.0,148339.2857142857
Sonora Garden Residences,58,5628600.0,2,1,Unfurnished,0.0,97044.8275862069
Sonora Garden Residences,28,4153500.0,1,1,Unfurnished,0.0,148339.2857142857
